1995,10,8,58,45,-1,0,0,0
1995,10,9,68,34,-1,0,0,0
1995,10,10,66,39,0,0,0,0
1995,10,11,76,36,0,0,0,0
1995,10,12,83,52,0,0,0,0
1995,10,13,81,56,0,0,0,0
1995,10,14,67,45,0,0,0,0
1995,10,15,49,39,0,0,0,0
1995,10,16,57,35,0,0,0,0
1995,10,17,70,26,0,0,0,0
1995,10,18,67,49,0,0,0,0
1995,10,19,78,45,0,0,0,0
1995,10,20,68,46,0.67,0,0,0
1995,10,21,47,39,0.22,0,0,0
1995,10,22,52,37,-1,0,0,0
1995,10,23,71,31,0,0,0,0
1995,10,24,63,42,0,0,0,0
1995,10,25,57,32,0,0,0,0
1995,10,26,60,37,0,0,0,0
1995,10,27,60,44,0.64,0,0,0
1995,10,28,50,40,0.09,0,0,0
1995,10,29,49,35,-1,0,0,0
1995,10,30,48,31,0,0,0,0
1995,10,31,40,34,0.16,0,0,0
1995,11,1,53,38,0.46,0,0,0
1995,11,2,59,38,0.55,0,0,0
1995,11,3,44,30,0.02,0,0,0
1995,11,4,36,23,-1,0,0,0
1995,11,5,39,22,0,0,0,0
1995,11,6,49,27,0,0,0,0
1995,11,7,47,35,0,0,0,0
1995,11,8,34,25,-1,-1,0,0
1995,11,9,32,16,0.03,0.3,-1,0
1995,11,10,50,28,0.58,-1,0,0
1995,11,11,47,28,0.17,2.0,2,0,
1995,11,12,31,17,0,-1,2,0
1995,11,13,33,21,0.04,0.4,2,0
1995,11,14,35,17,0.03,0.5,2,0
1995,11,15,33,18,0,0,1,0
1995,11,16,37,23,-1,0,1,0
1995,11,17,34,12,0.04,0.5,1,0
1995,11,18,35,31,0.11,1.2,2,0
1995,11,19,41,31,0,0,-1,0
1995,11,20,50,34,0,0,-1,0
1995,11,21,40,28,0.04,0.5,-1,0
1995,11,22,34,20,0,0,0,0
1995,11,23,33,22,0.03,0.3,-1,0
1995,11,24,29,11,0,0,0,0
1995,11,25,42,26,0,0,0,0
1995,11,26,35,23,0.05,0.5,-1,0
1995,11,27,35,29,0.94,7.0,7,0
1995,11,28,29,9,0.32,3.5,10,0
1995,11,29,25,-7,0,0,10,0
1995,11,30,36,16,0.06,0.1,8,0
1995,12,1,42,16,0,0,6,0
1995,12,2,34,23,0,0,4,0
1995,12,3,39,31,0,0,2,0
1995,12,4,39,26,0,0,2,0
1995,12,5,38,28,0.02,0.2,2,0
1995,12,6,28,22,0,0,2,0
1995,12,7,22,13,0,0,2,0
1995,12,8,25,4,0,0,2,0
1995,12,9,25,3,0.12,1.5,4,0
1995,12,10,15,2,-1,-1,4,0
1995,12,11,12,2,0,0,3,0
1995,12,12,22,1,0,0,3,0
1995,12,13,23,-3,0.03,0.3,3,0
1995,12,14,36,22,0.67,1.8,5,0
1995,12,15,37,32,0,0,2,0
1995,12,16,31,22,0,0,2,0
1995,12,17,37,7,0,0,2,0
1995,12,18,31,25,0,0,2,0
1995,12,19,30,19,0,0,2,0
1995,12,20,25,11,0.04,1.0,3,0
1995,12,21,22,4,-1,-1,3,0
1995,12,22,30,5,0.03,0.4,3,0
1995,12,23,28,23,0,0,3,0
1995,12,24,29,19,-1,-1,3,0
1995,12,25,28,20,0.04,0.8,4,0
1995,12,26,23,12,0.03,0.5,4,0
1995,12,27,24,1,-1,-1,4,0
1995,12,28,29,1,0,0,4,0
1995,12,29,31,13,0,0,4,0
1995,12,30,32,18,0,0,4,0
